sample_id,family,n_qubits,parameter,label,ground_energy,physical_diagnostic,split
47,xxz,8,-0.20887808359684934,0,-8.83621122386889,0.11685405448423487,labelled
48,xxz,8,-0.6339700008426463,0,-7.663990339277811,0.06779228639427216,labelled
49,xxz,8,1.3392801545127044,1,-15.079928180197774,0.361258092865582,labelled
50,xxz,8,1.8886214379379718,1,-17.852786944616604,0.47413893117078487,labelled
51,xxz,8,1.4175688953154906,1,-15.459348234174257,0.3768892280899249,labelled
52,xxz,8,0.48596628832725863,0,-11.317014730392282,0.21084624653260464,labelled
53,xxz,8,1.4727869491454713,1,-15.730195439777797,0.38804546313577426,labelled
54,xxz,8,0.45079644423907816,0,-11.177656888775886,0.20552142864603712,labelled
55,xxz,8,1.7559283130662717,1,-17.159948371024537,0.4464504051364484,labelled
56,xxz,8,-0.47564593107954134,0,-8.062518544193416,0.08568020067192826,labelled
57,xxz,8,1.5296685342553586,1,-16.01196840452128,0.3996369487136486,labelled
58,xxz,8,0.16792921579768838,0,-10.10744876014843,0.1650583040788256,labelled
59,xxz,8,1.8407838082706551,1,-17.601380328419356,0.4641563202952521,labelled
60,xxz,8,0.001587424386937153,0,-9.522947966230099,0.14306127396210946,labelled
61,xxz,8,-0.6940934975810368,0,-7.5267194778015725,0.06098542127729146,labelled
62,xxz,8,-0.35006331428407944,0,-8.412111438791714,0.10012382872122413,labelled
63,xxz,8,1.7194702006777391,1,-16.97208700988695,0.43885536400008324,labelled
64,xxz,8,1.654102555486936,1,-16.63800838836483,0.42527542126781526,labelled
65,xxz,8,0.38337163658531415,0,-10.91428455495658,0.1955008586438269,labelled
66,xxz,8,-0.09637259158472611,0,-9.195615991621663,0.13065501450438427,labelled
67,xxz,8,1.5834414280183775,1,-16.280894951221057,0.4106747722647581,labelled
68,xxz,8,1.8697949992703546,1,-17.75362907530754,0.47021119745617895,labelled
69,xxz,8,1.3677545244341363,1,-15.217299856304905,0.3669163227266677,labelled
70,xxz,8,1.5697825012554218,1,-16.212350991887728,0.4078643991629481,labelled
71,xxz,8,-0.488041828076724,0,-8.029537159056769,0.08427123886268657,labelled
72,xxz,8,0.16177617892365004,0,-10.0852118455798,0.16422234298715294,labelled
73,xxz,8,1.4801488108239915,1,-15.766506222274833,0.38954029963352493,labelled
74,xxz,8,1.5842262267305252,1,-16.284838084104127,0.4108363762906485,labelled
75,xxz,8,0.44147653282154,0,-11.140953359795226,0.2041217050085254,labelled
76,xxz,8,1.5709828526217404,1,-16.218368302863333,0.40811120297936404,labelled
77,xxz,8,-0.7187724514644876,0,-7.472887518211703,0.058169221460839755,labelled
78,xxz,8,0.5233258425543248,0,-11.466512601800252,0.21657740184574065,labelled
79,xxz,8,1.984373488290914,1,-18.361414564675602,0.4940723089764781,labelled
