sample_id,family,hamiltonian_parameter,label,split,seed,n_qubits,parameter,ground_energy,physical_diagnostic,split_type
86,xxz,0.64,0,test,151,8,0.64,-11.942917039467334,0.2349813123948705,parameter_block
87,xxz,0.655,0,test,151,8,0.655,-12.005194543616112,0.2374036642655115,parameter_block
88,xxz,0.67,0,test,151,8,0.67,-12.06770342513522,0.2398389510644754,parameter_block
89,xxz,0.685,0,test,151,8,0.685,-12.130442761599946,0.242287196862029,parameter_block
90,xxz,0.7,0,test,151,8,0.7,-12.193411647454363,0.2447484218314223,parameter_block
91,xxz,0.7150000000000001,0,test,151,8,0.7150000000000001,-12.25660919354342,0.247222642161096,parameter_block
92,xxz,0.73,0,test,151,8,0.73,-12.320034526651575,0.2497098699678363,parameter_block
93,xxz,0.745,0,test,151,8,0.745,-12.38368678904659,0.2522101132108131,parameter_block
94,xxz,0.76,0,test,151,8,0.76,-12.4475651380289,0.2547233756070088,parameter_block
95,xxz,0.775,0,test,151,8,0.775,-12.511668745486066,0.2572496565474758,parameter_block
96,xxz,0.79,0,test,151,8,0.79,-12.575996797452234,0.2597889510153228,parameter_block
97,xxz,0.8049999999999999,0,test,151,8,0.8049999999999999,-12.640548493672568,0.2623412495049616,parameter_block
98,xxz,0.8200000000000001,0,test,151,8,0.8200000000000001,-12.70532304717183,0.2649065379430421,parameter_block
99,xxz,0.835,0,test,151,8,0.835,-12.77031968382795,0.2674847976109782,parameter_block
100,xxz,0.85,0,test,151,8,0.85,-12.83553764194967,0.2700760050694784,parameter_block
101,xxz,0.865,0,test,151,8,0.865,-12.9009761718585,0.272680132084857,parameter_block
102,xxz,0.88,0,test,151,8,0.88,-12.966634535474666,0.2752971455575833,parameter_block
103,xxz,0.895,0,test,151,8,0.895,-13.03251200590736,0.2779270074528914,parameter_block
104,xxz,0.91,0,test,151,8,0.91,-13.09860786704827,0.2805696747338264,parameter_block
105,xxz,0.925,0,test,151,8,0.925,-13.1649214131697,0.2832250992966937,parameter_block
106,xxz,0.94,0,test,151,8,0.94,-13.231451948526152,0.2858932279091148,parameter_block
107,xxz,0.955,0,test,151,8,0.955,-13.29819878695908,0.2885740021508047,parameter_block
108,xxz,0.97,0,test,151,8,0.97,-13.365161251506118,0.2912673583571625,parameter_block
109,xxz,0.985,0,test,151,8,0.985,-13.432338674013376,0.2939732275658441,parameter_block
110,xxz,1.0,1,test,151,8,1.0,-13.499730394751577,0.2966915354664343,parameter_block
111,xxz,1.015,1,test,151,8,1.015,-13.567335762035308,0.2994222023533998,parameter_block
112,xxz,1.03,1,test,151,8,1.03,-13.63515413184646,0.3021651430822156,parameter_block
113,xxz,1.045,1,test,151,8,1.045,-13.703184867460289,0.3049202670292099,parameter_block
114,xxz,1.06,1,test,151,8,1.06,-13.771427339076103,0.3076874780548318,parameter_block
115,xxz,1.075,1,test,151,8,1.075,-13.83988092345036,0.3104666744707221,parameter_block
116,xxz,1.09,1,test,151,8,1.09,-13.908545003533836,0.3132577490105817,parameter_block
117,xxz,1.105,1,test,151,8,1.105,-13.97741896811254,0.3160605888050516,parameter_block
118,xxz,1.12,1,test,151,8,1.12,-14.046502211451845,0.3188750753606343,parameter_block
119,xxz,1.135,1,test,151,8,1.135,-14.115794132944172,0.3217010845428317,parameter_block
120,xxz,1.15,1,test,151,8,1.15,-14.185294136760843,0.3245384865635538,parameter_block
121,xxz,1.165,1,test,151,8,1.165,-14.255001631507175,0.3273871459729786,parameter_block
122,xxz,1.18,1,test,151,8,1.18,-14.324916029881289,0.3302469216558221,parameter_block
123,xxz,1.1949999999999998,1,test,151,8,1.1949999999999998,-14.395036748337132,0.3331176668324732,parameter_block
124,xxz,1.21,1,test,151,8,1.21,-14.465363206751348,0.3359992290643332,parameter_block
125,xxz,1.225,1,test,151,8,1.225,-14.535894828093737,0.338891450264552,parameter_block
126,xxz,1.24,1,test,151,8,1.24,-14.606631038102057,0.3417941667131388,parameter_block
127,xxz,1.255,1,test,151,8,1.255,-14.677571264961037,0.3447072090773821,parameter_block
128,xxz,1.27,1,test,151,8,1.27,-14.748714938985202,0.3476304024367898,parameter_block
129,xxz,1.285,1,test,151,8,1.285,-14.820061492306484,0.3505635663139311,parameter_block
130,xxz,1.2999999999999998,1,test,151,8,1.2999999999999998,-14.891610358566162,0.3535065147095091,parameter_block
131,xxz,1.315,1,test,151,8,1.315,-14.9633609726107,0.3564590561432109,parameter_block
132,xxz,1.33,1,test,151,8,1.33,-15.035312770193274,0.3594209936995382,parameter_block
133,xxz,1.345,1,test,151,8,1.345,-15.107465187679033,0.3623921250790479,parameter_block
134,xxz,1.36,1,test,151,8,1.36,-15.179817661755598,0.3653722426547858,parameter_block
135,xxz,1.375,1,test,151,8,1.375,-15.252369629148754,0.3683611335340764,parameter_block
136,xxz,1.39,1,test,151,8,1.39,-15.325120526342698,0.3713585796256204,parameter_block
137,xxz,1.4049999999999998,1,test,151,8,1.4049999999999998,-15.398069789305694,0.3743643577118316,parameter_block
138,xxz,1.42,1,test,151,8,1.42,-15.47121685322105,0.3773782395267508,parameter_block
139,xxz,1.435,1,test,151,8,1.435,-15.544561152223537,0.3803999918389608,parameter_block
140,xxz,1.45,1,test,151,8,1.45,-15.618102119141051,0.3834293765397142,parameter_block
